,Unnamed: 0,id,昵称,性别,地区,教育,阳光信用,注册时间,微博数,粉丝数,关注数,个人简介,is_spammer,follow_ratio,like_count,repost_count,comment_count,tweet_count,ave_like,ave_repost,ave_comment,att_count,jing_count,zhuanfa_count,url_count,ave_att,ave_jing,ave_zhuanfa,ave_url,fan_fan_ave,followed_fan_ave,mutual,sina_helper_fan,has_intro,theme_num,most_theme_pct,most_theme_,most_theme_0,most_theme_1,most_theme_2,most_theme_3,most_theme_4,most_theme_5,most_theme_6,most_theme_7,most_theme_8,simiscore
1033,1033,6642100578,stone十七岁鸥,男,广东 深圳,,,,276,628,185,冬天已经到来，春天还会远吗？--雪莱,yes,3.3945945945945946,0,0,0,10,0.0,0.0,0.0,2,2,4,0,0.2,0.2,0.4,0.0,97.0,0.0,0,False,1,4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6130511607560845
1034,1034,6642100526,别让幸福等的太久翔,女,广东,,,,285,118,326,,yes,0.3619631901840491,0,0,0,9,0.0,0.0,0.0,1,1,3,0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,97.0,0.0,0,False,0,3,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.552504962135572
1035,1035,6679396913,syshy会,男,广东,,,,59,154,2805,第一个青春是上帝给的；（名人名言 www.shszc.com）第二个的青春是靠自己努力的。,yes,0.0549019607843137,0,0,0,10,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,97.0,0.0,0,False,1,6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.554789185523987
1036,1036,2321278505,ColorsM_Mili,男,广东 深圳,,,,50,117,81,人生的价值，并不是用时间，而是用深度去衡量的。,yes,1.4444444444444444,0,0,0,10,0.0,0.0,0.0,1,1,4,0,0.1,0.1,0.4,0.0,97.0,0.0,0,False,1,5,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.715740760995282
1037,1037,6503521172,an安妮骋,男,广东,,,,226,115,255,,yes,0.4509803921568627,0,0,0,9,0.0,0.0,0.0,1,1,5,0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,97.0,0.0,0,False,0,4,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00870955362916
1038,1038,6605571060,孙尤民彪,男,广东 深圳,,,,303,224,265,,yes,0.8452830188679246,0,0,0,10,0.0,0.0,0.0,1,1,4,0,0.1,0.1,0.4,0.0,97.0,0.0,0,False,0,6,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7401550743314953
1039,1039,3222035290,学会投资,男,江苏,,,,1235,4224,3055,一生做好三件事：会选择，能坚持，懂珍惜。,yes,1.3826513911620295,35,1,89,8,4.375,0.125,11.125,0,0,0,0,0.0,0.0,0.0,0.0,723424.3333333334,0.0,0,False,1,4,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1186545938253403
1040,1040,7040114184,睾厍谈识湃458,男,湖北 十堰,,,,0,31,4646,,yes,0.0066724063710718,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,24.0,0.0,0,False,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,1041,6640795319,嫣然一笑_elanet,男,吉林,,,,1,90,2086,,yes,0.0431447746883988,1,0,0,1,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,24.0,0.0,0,False,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960464477539062e-07
1042,1042,6640828060,夏若年_sdonline,男,湖南,,,,1,61,1404,,yes,0.0434472934472934,1,0,0,1,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,24.0,0.0,0,False,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.980232238769531e-07
1043,1043,6785941034,最大_zfyv,男,云南,,,,2,112,4904,,yes,0.0228384991843393,3,0,0,2,1.5,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,24.0,0.0,0,False,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9244354367256165
1044,1044,6607022677,用户2109380396,男,北京,,,,2,135,4774,,yes,0.0282781734394637,7,0,0,2,3.5,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,24.0,0.0,0,False,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4371783137321472
1045,1045,6628864589,欲言又止_HONEY,女,新疆,,,,4,168,4920,,yes,0.0341463414634146,8,0,0,4,2.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,96.0,168.0,1,False,0,3,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6454610029856365
1046,1046,6632447163,薄荷_AngelaLux,女,吉林,,,,15,102,1930,,yes,0.0528497409326424,1,0,0,10,0.1,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,24.0,0.0,0,False,0,5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.746441195408503
1047,1047,6872149670,285341487yan,女,江苏,,,,247,24,732,,yes,0.0327868852459016,0,0,0,10,0.0,0.0,0.0,0,0,7,0,0.0,0.0,0.7,0.0,2359672.0,0.0,0,False,0,3,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.438325987921821
1048,1048,1743779731,chiakiraya,女,天津,,,,98109,133020,596,唯一本命请看头像，崇尚自由,yes,223.18791946308724,328,34,87,10,32.8,3.4,8.7,8,2,1,0,0.8,0.2,0.1,0.0,151.0,0.0,0,False,1,2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.00375540388955
1049,1049,1211017444,搞笑show,男,江苏,,,,9226,2124023,6222,好看的皮囊千篇一律，有趣的灵魂万里挑一。,yes,341.373031179685,87,23,178,10,8.7,2.3,17.8,0,9,0,0,0.0,0.9,0.0,0.0,151.0,4224.0,0,False,1,2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.056535535388523
1050,1050,1662018567,天天种草推荐,男,广东 广州,,,,177366,723607,73,唯一小号@阿草小猪手 ，商务合作QQ：849812174,yes,9912.424657534246,64,0,21,11,5.818181818181818,0.0,1.9090909090909087,0,0,0,0,0.0,0.0,0.0,0.0,151.0,0.0,0,False,1,4,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.227038731177648
1051,1051,1764452651,傅蔚冈,男,上海 黄浦区,,,,35368,1522710,1360,上海金融与法律研究院；探寻复杂世界的简单规则,yes,1119.639705882353,125524,34040,4537,11,11411.272727272728,3094.5454545454545,412.45454545454544,4,0,0,0,0.3636363636363636,0.0,0.0,0.0,151.0,0.0,0,False,1,4,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.389212536134033
1052,1052,3028215832,娱扒爷,男,其他,,,,13248,3022357,238,爱国爱家爱粉丝。,yes,12698.97899159664,25810,1352,4578,11,2346.3636363636365,122.9090909090909,416.1818181818182,0,9,0,0,0.0,0.8181818181818182,0.0,0.0,151.0,0.0,0,False,1,6,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.926997264226278
1053,1053,5209478895,扒圈小猪,女,海外,,,,19513,3067041,763,合作qq ：16038986,yes,4019.712975098296,53068,2189,4080,10,5306.8,218.9,408.0,0,9,0,0,0.0,0.9,0.0,0.0,165.0,0.0,0,False,1,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.599470059076945
1054,1054,3695013654,我是马男Bojack,男,北京 东城区,,,,135902,2359672,152,我叫波杰克，我在努力做好……广告合作QQ联系：2559277275,yes,15524.157894736842,3418,1159,167,11,310.72727272727275,105.36363636363636,15.181818181818182,0,0,0,0,0.0,0.0,0.0,0.0,151.0,9125.5,0,False,1,6,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8096826440758176
1055,1055,6101764818,芒果捞扒哥,男,北京,,,,9018,3498308,497,娱乐圈知名娱评人,yes,7038.849094567405,276635,12838,25288,11,25148.636363636364,1167.090909090909,2298.909090909091,1,9,0,0,0.0909090909090909,0.8181818181818182,0.0,0.0,151.0,449.0,0,False,1,5,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.088099689947234
1056,1056,6401080494,奥宝宝,男,四川 成都,,,,1553,8740,113,你来啦~坐下唠唠呗~咱其实是个护肤博呢。一直播id：1340093990。淘宝直播：奥叔的店。B站：奥利奥不是小饼干,yes,77.34513274336283,1040,478,775,11,94.54545454545456,43.45454545454545,70.45454545454545,2,0,0,0,0.1818181818181818,0.0,0.0,0.0,161.33333333333334,0.0,0,False,1,5,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.54745887633827
1057,1057,1939419914,车少话车,男,北京 东城区,,,,12958,2196534,395,车友必看 撩妹下饭,yes,5560.845569620253,567,225,551,10,56.7,22.5,55.1,0,1,0,0,0.0,0.1,0.0,0.0,151.0,0.0,0,False,1,6,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6834763784168496
1058,1058,1353879573,期货老司机,男,广东,,,,5518,15267,589,我的公众号：泰富资讯,yes,25.920203735144312,166,109,66,11,15.090909090909092,9.909090909090908,6.0,0,0,0,0,0.0,0.0,0.0,0.0,151.0,0.0,0,False,1,5,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0215520196749517
1059,1059,1985532625,雨梦图文馆,女,湖北,,,,12690,187255,377,❤️没有讨好的天赋 但我比谁都认真,yes,496.6976127320955,1279,187,118,11,116.27272727272728,17.0,10.727272727272728,3,6,0,0,0.2727272727272727,0.5454545454545454,0.0,0.0,151.0,0.0,0,False,1,5,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9786038622777493
1060,1060,1824603365,旅游曝光君,男,内蒙古 呼伦贝尔,,,,2938,356153,948,一个疯子～喜欢去旅游的疯子,yes,375.6888185654008,649,151,1295,11,59.0,13.727272727272728,117.72727272727272,0,0,0,0,0.0,0.0,0.0,0.0,151.0,0.0,0,False,1,4,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.05965793132782
1061,1061,5043928492,宝宝取名字起名开运师,女,广东,,,,4258,1067167,11037,专业起名改名，宝宝起名.成人改名转运，商铺公司起名，免费测名字请加V❤️:FC94943,yes,96.68995197970465,1362,592,1857,11,123.8181818181818,53.81818181818182,168.8181818181818,0,1,0,0,0.0,0.0909090909090909,0.0,0.0,258.0,0.0,0,False,1,3,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.614507284429338
1062,1062,5927838165,TomHolland资讯站,男,海外 英国,,,,4125,804348,130,邮箱:tomhollandchina@gmail.com  【b站 TomHolland资讯站】,yes,6187.292307692308,5752,1544,678,11,522.9090909090909,140.36363636363637,61.63636363636363,1,1,0,0,0.0909090909090909,0.0909090909090909,0.0,0.0,151.0,0.0,0,False,1,3,0.6363636363636364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8166468143463135
1063,1063,2359950584,抑郁症婚姻家庭情感咨询心理医生,女,北京,,,,483,3696920,301,国家一级心理咨询师,yes,12282.126245847176,1873,672,76,11,170.27272727272728,61.09090909090909,6.909090909090909,0,10,0,0,0.0,0.9090909090909092,0.0,0.0,151.0,0.0,0,False,1,4,0.3636363636363636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.7325533164872065
1064,1064,5801863641,GW子顾,男,海外,,,,959,2567,1147,爱生活，爱旅行，爱摄影。,yes,2.238012205754141,156,1,234,11,14.181818181818182,0.0909090909090909,21.27272727272728,0,8,0,0,0.0,0.7272727272727273,0.0,0.0,151.0,0.0,0,False,1,6,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.411459814757109
1065,1065,5532150957,是你的李同学,女,其他,,,,525,188692,103,工作WeChat：1123862625,yes,1831.961165048544,3543,132,1043,10,354.3,13.2,104.3,0,0,0,0,0.0,0.0,0.0,0.0,151.0,0.0,0,False,1,6,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.209344414373239
1066,1066,2025167033,去梅阿查看米兰德比,男,湖北 武汉,,,,1371,290,190,,yes,1.5263157894736843,2,0,8,10,0.2,0.0,0.8,2,0,2,0,0.2,0.0,0.2,0.0,151.0,0.0,0,False,0,5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3381346497270794
1067,1067,5172843865,小林是李昀锐,男,湖北,,,,332,1896577,247,经纪人17600350930(仅限工作) : ),yes,7678.44939271255,104962,40052,32895,10,10496.2,4005.2,3289.5,1,5,0,0,0.1,0.5,0.0,0.0,151.0,0.0,0,False,1,4,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.609631987909476
1068,1068,1853864685,Jester_CC,男,四川 广安,,,,553,181,3003,,yes,0.0602730602730602,0,0,0,10,0.0,0.0,0.0,0,4,0,0,0.0,0.4,0.0,0.0,151.0,0.0,0,False,0,3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.842656125418014
1069,1069,6021128411,慕娜兰乁,女,浙江,,,,204,57,715,感情就像一杯烈酒当被第一个人打翻后你只能掺些水再献给第二个人.,yes,0.0797202797202797,0,0,0,8,0.0,0.0,0.0,0,0,4,0,0.0,0.0,0.5,0.0,151.0,151.0,1,False,1,5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3281548420588174
1070,1070,5774941757,花蕊劈做联,女,山东,,,,197,71,796,,yes,0.0891959798994974,0,0,0,10,0.0,0.0,0.0,0,1,5,0,0.0,0.1,0.5,0.0,151.0,0.0,0,False,0,4,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.211418118741777
1071,1071,6019654965,myra_B,男,天津,,,,456,194,2100,最好别入了我眼磨光我耐心我容易杀了你.,yes,0.0923809523809523,0,0,0,10,0.0,0.0,0.0,0,5,0,0,0.0,0.5,0.0,0.0,151.0,151.0,1,False,1,4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.3887389567163257
1072,1072,1400959263,哈里路亚001_174,男,江苏 无锡,,,,335,117,1475,,yes,0.079322033898305,0,0,0,10,0.0,0.0,0.0,0,1,3,0,0.0,0.1,0.3,0.0,151.0,151.0,1,False,0,6,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6838661684758134
1073,1073,3793297380,沃冷笑伊,男,上海 闵行区,,,,548,216,2889,我愿意保留我的俗不可耐的名字，向我自己作为一种警告,yes,0.0747663551401869,1,0,0,10,0.1,0.0,0.0,0,4,1,0,0.0,0.4,0.1,0.0,183.5,183.5,2,False,1,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.832615395387014
1074,1074,5770875341,y孙姜氏,男,福建 龙岩,,,,553,214,2990,,yes,0.071571906354515,0,0,0,10,0.0,0.0,0.0,0,8,0,0,0.0,0.8,0.0,0.0,151.0,151.0,1,False,0,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.2411060730616255
1075,1075,5687665808,仇吉玉灬,男,四川 成都,,,,306,108,888,平静的感受,yes,0.1216216216216216,2,0,0,10,0.2,0.0,0.0,0,0,1,0,0.0,0.0,0.1,0.0,151.0,151.0,1,False,1,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.212306699819035
1076,1076,5687682359,妮妮sqhaw,男,河南 商丘,,,,779,265,3072,荷塘亭避雨,yes,0.0862630208333333,0,0,0,10,0.0,0.0,0.0,0,4,1,0,0.0,0.4,0.1,0.0,151.0,0.0,0,False,1,5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4675661673148475
1077,1077,6019753216,讲道饽饽改革,男,河南 洛阳,,,,816,175,3889,,yes,0.0449987143224479,0,0,0,9,0.0,0.0,0.0,0,4,0,0,0.0,0.4444444444444444,0.0,0.0,151.0,0.0,0,False,0,5,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4459329502923146
1078,1078,2233040210,天生壞男人,男,山东 滨州,,,,469,149,3168,,yes,0.0470328282828282,4,1,0,10,0.4,0.1,0.0,2,0,3,0,0.2,0.0,0.3,0.0,151.0,151.0,1,False,0,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.335725942833556
1079,1079,6015246682,贿孤单黑,男,广东 阳江,,,,831,166,3951,,yes,0.0420146798278916,0,0,0,9,0.0,0.0,0.0,0,2,0,0,0.0,0.2222222222222222,0.0,0.0,151.0,151.0,1,False,0,4,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9248467730358243
1080,1080,6028617689,提点严明孜然,男,江苏 淮安,,,,781,139,3800,,yes,0.036578947368421,0,0,0,10,0.0,0.0,0.0,0,4,1,0,0.0,0.4,0.1,0.0,151.0,151.0,1,False,0,4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.038044264747037
1081,1081,5406427864,雷同化丷,女,北京 顺义区,,,,543,190,2791,隐约的痛,yes,0.0680759584378359,0,0,0,10,0.0,0.0,0.0,0,5,0,0,0.0,0.5,0.0,0.0,170.5,170.5,2,False,1,5,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.235578268766403
1082,1082,2890014587,宝你赞,男,山东,,,,726,283,3968,有谁为你心动，有谁为您担心虚伪的世界，所有人都虚伪的活着,yes,0.071320564516129,0,0,0,10,0.0,0.0,0.0,0,5,0,0,0.0,0.5,0.0,0.0,151.0,0.0,0,False,1,5,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.673763357930713
1083,1083,6021124556,呆呆兔cruck,女,重庆 万州区,,,,720,176,3880,我愿听从风的安排可惜它从来不按常理出牌 像极了你,yes,0.045360824742268,0,0,0,10,0.0,0.0,0.0,0,4,0,0,0.0,0.4,0.0,0.0,151.0,0.0,0,False,1,3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.611631332172288
1084,1084,5778538038,分案映鱼展,女,陕西,,,,438,119,1727,,yes,0.0689056166763173,0,0,0,10,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,135.0,135.0,2,False,0,4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2489513397216796
1085,1085,6004656164,胆大善静淑_Adair,男,北京,,,,234,75,1191,逊色的情,yes,0.0629722921914357,1,0,0,9,0.1111111111111111,0.0,0.0,0,3,1,0,0.0,0.3333333333333333,0.1111111111111111,0.0,151.0,0.0,0,False,1,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.435561859572772
1086,1086,6019376486,想素太多小伙,男,广东 佛山,,,,897,214,3779,人生那么短，能牵手就不要并肩,yes,0.0566287377613125,1,0,0,8,0.125,0.0,0.0,0,1,0,0,0.0,0.125,0.0,0.0,151.0,2078.0,0,False,1,2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4412167306457246
1087,1087,6026483644,盼望微小HUG5,女,上海 黄浦区,,,,951,198,3757,,yes,0.0527016236358796,0,0,0,9,0.0,0.0,0.0,0,2,4,0,0.0,0.2222222222222222,0.4444444444444444,0.0,151.0,0.0,0,False,0,4,0.4444444444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23180740326643
1088,1088,6019861664,花名门_,女,上海 长宁区,,,,923,214,4029,即使心里清楚明白会有新的替代也会有恍惚的失落,yes,0.053114916852817,0,0,0,8,0.0,0.0,0.0,0,2,0,0,0.0,0.25,0.0,0.0,182.5,214.0,1,False,1,2,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.249875429485525
1089,1089,6607045450,吴强747,女,吉林 白山,,,,146,60,817,穿越神灵的闲适,yes,0.0734394124847001,0,0,0,9,0.0,0.0,0.0,0,2,2,0,0.0,0.2222222222222222,0.2222222222222222,0.0,151.0,151.0,1,False,1,5,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6513138360210826
1090,1090,3563220327,蒙小萌二姐,女,陕西 西安,,,,842,172,4164,,yes,0.0413064361191162,0,0,0,10,0.0,0.0,0.0,0,6,1,0,0.0,0.6,0.1,0.0,161.5,172.0,1,False,0,3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2432620028654733
1091,1091,5982356873,紫鸢扣,女,广东 深圳,,,,1432,15766,5048,欢迎各位朋友,yes,3.123217115689382,4,0,1,10,0.4,0.0,0.1,1,0,9,0,0.1,0.0,0.9,0.0,151.0,0.0,0,False,1,2,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.323499378230837
1092,1092,5966685821,爱夏亦初_,女,北京 崇文区,,,,168,425,4753,,yes,0.0894172101830422,27,22,1,10,2.7,2.2,0.1,0,0,2,0,0.0,0.0,0.2,0.0,151.0,151.0,1,False,0,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.494220515092214
1093,1093,5533706452,狄记幕墙钢结构快乐生活,男,山东 济南,,,,2466,1312,857,幕墙钢结构设计施工专家,yes,1.530921820303384,12,0,0,10,1.2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,151.0,151.0,1,False,1,5,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.698696499069532
1094,1094,3266868183,薇赫眉型设计中心,女,北京,,,,709,910,2770,专业眉型设计，专业韩式定妆画眉、精细美睫线、水润红唇，北京/wechat:13810977381、天津/wechat:13388050576,yes,0.3285198555956679,17,0,5,11,1.5454545454545454,0.0,0.4545454545454545,0,2,0,0,0.0,0.1818181818181818,0.0,0.0,151.0,0.0,0,False,1,4,0.5454545454545454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.921969779663616
1095,1095,5028546328,炎彬造型师,男,北京 朝阳区,,,,650,86206,1590,工作：艺人妆发  杂志  mv 私化 私人订制  联系vx: 815786313,yes,54.21761006289308,910,249,148,11,82.72727272727273,22.63636363636364,13.454545454545457,4,8,0,0,0.3636363636363636,0.7272727272727273,0.0,0.0,151.0,0.0,0,False,1,2,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.319128016630809
1096,1096,2894059391,所学义Luther,男,甘肃 金昌,,,,241,134,1729,菜花黄,yes,0.0775014459224985,4,7,0,10,0.4,0.7,0.0,0,0,1,0,0.0,0.0,0.1,0.0,151.0,0.0,0,False,1,5,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8457680895614126
1097,1097,2739500652,李_小皓丶x_xx,男,福建 福州,,,,2283,223,2275,前世与今生的距离,yes,0.098021978021978,0,0,0,10,0.0,0.0,0.0,0,1,1,0,0.0,0.1,0.1,0.0,151.0,0.0,0,False,1,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9429072307215796
1098,1098,5057606125,Xxx大大大王叫我来寻山双膝,女,北京 石景山区,,,,888,273,4017,这里还有一片荒漠,yes,0.0679611650485436,9,0,0,10,0.9,0.0,0.0,1,0,3,0,0.1,0.0,0.3,0.0,212.0,273.0,1,False,1,4,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2180867553171186
1099,1099,2690712983,几个过客,女,广东,,,,318,223,4799,我绝不悲观我要争取多活我要为我们的社会主义祖国工作到生命的最后一息,yes,0.0464680141696186,3,0,0,10,0.3,0.0,0.0,0,1,0,0,0.0,0.1,0.0,0.0,151.0,381.0,0,False,1,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.456234499294725
1100,1100,5370920516,浮尘200311,男,河南 开封,,,,122,85,104,,yes,0.8173076923076923,0,2,0,10,0.0,0.2,0.0,0,0,0,0,0.0,0.0,0.0,0.0,151.0,0.0,0,False,0,3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.8745945402317576
1101,1101,3303732897,iamh问话u-na,男,河南 濮阳,,,,131,119,1765,我独自守候着岁月的轮回，等待那千年的梦,yes,0.0674220963172804,6,7,0,10,0.6,0.7,0.0,1,1,1,0,0.1,0.1,0.1,0.0,151.0,0.0,0,False,1,4,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5557290845447116
1102,1102,2568869865,jiang147的美丽人生,男,广东 深圳,,,,144,96,1001,,yes,0.0959040959040959,1,0,0,9,0.1111111111111111,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,151.0,0.0,0,False,0,4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0405493462458253
1103,1103,2702826867,欧阳依幕,女,山东 滨州,,,,209,85,1307,黄山落日,yes,0.0650344299923488,6,7,1,10,0.6,0.7,0.1,0,0,2,0,0.0,0.0,0.2,0.0,151.0,0.0,0,False,1,7,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1644486685593924
1104,1104,3986000229,传说的好妹妹,男,湖南 岳阳,,,,2357,277,1328,紫陌红尘，几多相思梦回,yes,0.2085843373493976,0,0,0,9,0.0,0.0,0.0,0,6,0,0,0.0,0.6666666666666666,0.0,0.0,151.0,0.0,0,False,1,5,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.955861204478424
1105,1105,2891693823,雪儿飞飞XEFF,男,山东 滨州,,,,247,110,1084,眼睛永远不要为那些愚弄过你的人哭泣，用它来找寻你的真命天子吧。,yes,0.1014760147601476,4,0,0,10,0.4,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,151.0,0.0,0,False,1,4,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.09131537998716
1106,1106,5510725453,_Ant养护,男,湖南 张家界,,,,449,88,3198,水调歌头,yes,0.0275171982489055,3,7,2,10,0.3,0.7,0.2,0,0,4,0,0.0,0.0,0.4,0.0,151.0,0.0,0,False,1,4,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.331966494520505
